"","CELL1_TREATMENT1","CELL2_TREATMENT1"
"ENSG00000077254",0.999008209499928,0.703254688131485
"ENSG00000117592",0.999008209499928,0.958862663365514
"ENSG00000162702",0.999008209499928,0.116124560377934
"ENSG00000156171",0.999008209499928,0.470623949612015
"ENSG00000142961",0.999008209499928,0.0353865975016749
"ENSG00000183853",0.999008209499928,0.115600820026979
"ENSG00000142687",0.999008209499928,0.0528931581467964
"ENSG00000143815",0.999008209499928,0.048931469504021
"ENSG00000130940",0.999008209499928,0.0637970577905643
"ENSG00000160075",0.999008209499928,0.958862663365514
"ENSG00000160766",0.999008209499928,0.648920564207766
"ENSG00000177628",0.999008209499928,0.88866098463809
"ENSG00000120948",0.999008209499928,0.139669118000362
"ENSG00000160803",0.999008209499928,0.12509959140278
"ENSG00000162385",0.999008209499928,0.0780907858666391
"ENSG00000189337",0.999008209499928,0.105385689132959
"ENSG00000154305",0.999008209499928,0.245469933207612
"ENSG00000134744",0.999008209499928,0.0855991213457691
"ENSG00000196517",0.999008209499928,0.0418015169020788
"ENSG00000214114",0.999008209499928,0.32196585932703
"ENSG00000143156",0.999008209499928,0.00243336161648157
"ENSG00000084652",0.999008209499928,0.0259414349448354
"ENSG00000116761",0.999008209499928,0.72153297317921
"ENSG00000117475",0.999008209499928,0.0070419519345351
"ENSG00000154429",0.999008209499928,0.00449382122939186
"ENSG00000160710",0.999008209499928,0.000424761493483733
"ENSG00000157978",0.999008209499928,0.00658491590447101
"ENSG00000132694",0.999008209499928,0.895704304274896
"ENSG00000117597",0.999008209499928,0.136481632017766
"ENSG00000010165",0.999008209499928,0.956174358601872
"ENSG00000142686",0.999008209499928,0.269387731253037
"ENSG00000117528",0.999008209499928,0.166475921540376
"ENSG00000116752",0.999008209499928,0.102354454834972
"ENSG00000228794",0.999008209499928,0.220229016783836
"ENSG00000127054",0.999008209499928,0.044097157581796
"ENSG00000163159",0.999008209499928,0.706647180080176
"ENSG00000183520",0.999008209499928,0.916761088347596
"ENSG00000116266",0.999008209499928,0.198329506726264
"ENSG00000158062",0.999008209499928,0.598532292510593
"ENSG00000127603",0.999008209499928,0.00839712392325249
"ENSG00000119185",0.999008209499928,0.572350832988063
"ENSG00000097096",0.999008209499928,0.268740640683562
"ENSG00000117222",0.999008209499928,0.195417225391654
"ENSG00000058453",0.999008209499928,0.441753377324089
"ENSG00000125703",0.999008209499928,0.688464818591842
"ENSG00000097046",0.999008209499928,0.0735288834987877
"ENSG00000174842",0.999008209499928,0.185207677039476
"ENSG00000160679",0.999008209499928,0.793609492233882
"ENSG00000117625",0.999008209499928,0.0969944841611889
"ENSG00000134690",0.999008209499928,0.0706065423050973
"ENSG00000054116",0.999008209499928,0.045885046526359
"ENSG00000181450",0.999008209499928,0.977930882638485
"ENSG00000157881",0.999008209499928,0.104336795347461
"ENSG00000143324",0.999008209499928,0.00839712392325249
"ENSG00000117362",0.999008209499928,0.179731044483546
"ENSG00000091483",0.999008209499928,0.132791046905366
"ENSG00000176261",0.999008209499928,0.551530393232546
"ENSG00000117620",0.999008209499928,0.933080551573544
"ENSG00000117650",0.999008209499928,0.927434005644549
"ENSG00000117859",0.999008209499928,0.200247194654951
"ENSG00000164008",0.999008209499928,0.420202521811322
"ENSG00000171863",0.999008209499928,0.0421706910320022
"ENSG00000120656",0.999008209499928,0.00976863463962926
"ENSG00000117481",0.999008209499928,0.908925775305942
"ENSG00000081026",0.999008209499928,0.0120348160971061
"ENSG00000188157",0.999008209499928,0.117624135087089
"ENSG00000261326",0.999008209499928,0.231833985990196
"ENSG00000004487",0.999008209499928,0.0129331262838607
"ENSG00000066557",0.999008209499928,0.180173742516183
"ENSG00000134371",0.61215787150043,0.256674217795083
"ENSG00000175087",0.999008209499928,0.318189571483768
"ENSG00000008130",0.999008209499928,0.780028522176853
"ENSG00000009780",0.999008209499928,0.537984867632134
"ENSG00000134717",0.999008209499928,0.145319296613849
"ENSG00000079739",0.999008209499928,0.568638992816133
"ENSG00000130764",0.999008209499928,0.275268362140185
"ENSG00000143570",0.999008209499928,0.988367358248162
"ENSG00000088280",0.999008209499928,0.630262672506912
"ENSG00000131591",0.999008209499928,0.437120252987844
"ENSG00000185499",0.999008209499928,0.151026483029584
"ENSG00000168118",0.999008209499928,0.184635582929085
"ENSG00000158796",0.999008209499928,0.073120113737728
"ENSG00000126091",0.999008209499928,0.257589796694727
"ENSG00000180488",0.999008209499928,0.359874816209133
"ENSG00000157077",0.999008209499928,0.908925775305942
"ENSG00000143537",0.999008209499928,0.85304831861563
"ENSG00000143799",0.999008209499928,0.354726938514031
"ENSG00000116251",0.999008209499928,0.605888815642177
"ENSG00000048707",0.999008209499928,0.117079940295935
"ENSG00000120370",0.999008209499928,0.30137667606939
"ENSG00000116237",0.999008209499928,0.113490685698594
"ENSG00000143353",0.999008209499928,0.0769800671440066
"ENSG00000117724",0.999008209499928,0.000567544657781911
"ENSG00000171603",0.999008209499928,0.344437838656818
"ENSG00000143153",0.999008209499928,0.451283462846903
"ENSG00000163867",0.999008209499928,0.0107919014947231
"ENSG00000115750",0.999008209499928,0.000230785393843688
"ENSG00000143390",0.999008209499928,0.0823212899549936
"ENSG00000066027",0.999008209499928,2.42369984593505e-08
"ENSG00000115758",0.999008209499928,0.324212905634058
"ENSG00000137962",0.999008209499928,0.458263572486574
"ENSG00000188786",0.999008209499928,0.328760644257278
"ENSG00000142892",0.999008209499928,0.356891576480948
"ENSG00000213190",0.999008209499928,0.0802564826791157
"ENSG00000162520",0.999008209499928,0.287753325895672
"ENSG00000094975",0.999008209499928,0.908925775305942
"ENSG00000162650",0.999008209499928,0.0891752188228666
"ENSG00000135842",0.999008209499928,0.52746774910645
"ENSG00000119285",0.999008209499928,0.0431035942368124
"ENSG00000235477",0.999008209499928,0.0515300636323548
"ENSG00000090686",0.999008209499928,0.183055657766646
"ENSG00000137996",0.999008209499928,0.877832736004992
"ENSG00000162613",0.999008209499928,0.757608448275389
"ENSG00000085832",0.999008209499928,0.230531145611671
"ENSG00000023909",0.999008209499928,0.00336663970894718
"ENSG00000118655",0.999008209499928,0.399485568412997
"ENSG00000143553",0.999008209499928,0.256293236728374
"ENSG00000151694",0.999008209499928,0.137144896338178
"ENSG00000160691",0.999008209499928,0.779667656122465
"ENSG00000143314",0.999008209499928,0.431244493571704
"ENSG00000198700",0.999008209499928,0.0125557463576028
"ENSG00000174606",0.999008209499928,0.976395467002091
"ENSG00000146463",0.999008209499928,0.320315546323637
"ENSG00000143190",0.999008209499928,0.228676923755971
"ENSG00000142599",0.999008209499928,0.107398418675238
"ENSG00000134318",0.999008209499928,0.0897017051775937
"ENSG00000085433",0.999008209499928,0.306845082455412
"ENSG00000186283",0.999008209499928,0.0894225968886508
"ENSG00000116685",0.999008209499928,0.638649866603829
"ENSG00000117385",0.999008209499928,0.498494949697446
"ENSG00000179456",0.999008209499928,0.109970361282324
"ENSG00000160062",0.999008209499928,0.420202521811322
"ENSG00000169641",0.999008209499928,0.194733378874697
"ENSG00000143179",0.999008209499928,0.0371170408161314
"ENSG00000075151",0.999008209499928,0.359874816209133
"ENSG00000178295",0.999008209499928,0.80740820094797
"ENSG00000143466",0.999008209499928,0.0421706910320022
"ENSG00000162512",0.999008209499928,0.966698728047033
"ENSG00000185278",0.999008209499928,0.0265233271878417
"ENSG00000142676",0.999008209499928,0.899769935183266
"ENSG00000143319",0.999008209499928,0.845355547267552
"ENSG00000197780",0.999008209499928,0.000143287346925978
"ENSG00000162604",0.999008209499928,0.549361041083796
"ENSG00000143061",0.999008209499928,0.102354454834972
"ENSG00000179085",0.999008209499928,0.818782661266358
"ENSG00000198892",0.999008209499928,0.2944587018374
"ENSG00000225241",0.999008209499928,0.273514052929162
"ENSG00000183386",0.999008209499928,0.271041826577149
"ENSG00000242125",0.999008209499928,0.112947083873882
"ENSG00000213064",0.999008209499928,0.325712454537934
"ENSG00000119203",0.999008209499928,0.502595436720979
"ENSG00000137970",0.999008209499928,0.0610360893193089
"ENSG00000132849",0.999008209499928,0.444801826579747
"ENSG00000143067",0.999008209499928,0.349141193743808
"ENSG00000122483",0.999008209499928,0.0921771099115204
"ENSG00000160058",0.999008209499928,0.00374316632402725
"ENSG00000197785",0.999008209499928,0.214979074147959
"ENSG00000078369",0.999008209499928,0.667849002999091
"ENSG00000138092",0.999008209499928,0.340094370254154
"ENSG00000131697",0.999008209499928,0.829348405481681
"ENSG00000064703",0.999008209499928,0.721170376862289
"ENSG00000126107",0.999008209499928,0.0921771099115204
"ENSG00000142867",0.999008209499928,0.205364963335299
"ENSG00000157911",0.999008209499928,0.72153297317921
"ENSG00000117289",0.999008209499928,0.411759911583814
"ENSG00000065243",0.999008209499928,0.136644816463
"ENSG00000117408",0.999008209499928,0.864446096160008
"ENSG00000143398",0.999008209499928,0.172906867053946
"ENSG00000132676",0.999008209499928,0.958862663365514
"ENSG00000158710",0.999008209499928,0.231343444142655
"ENSG00000173171",0.999008209499928,0.493595355597702
"ENSG00000254685",0.999008209499928,0.00222743022937519
"ENSG00000116337",0.999008209499928,3.29087984083454e-06
"ENSG00000181817",0.999008209499928,0.00248421984339318
"ENSG00000197989",0.999008209499928,0.220060628998493
"ENSG00000143970",0.999008209499928,0.116124560377934
"ENSG00000171492",0.999008209499928,0.318683770137872
"ENSG00000009307",0.999008209499928,0.402501016842328
"ENSG00000198860",0.999008209499928,0.969590890084653
"ENSG00000203668",0.999008209499928,0.530993950421318
"ENSG00000160688",0.999008209499928,0.000288942743197718
"ENSG00000158711",0.999008209499928,0.0538262144107075
